gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,is_correct
no_value,10125,3,7,tp,1,0,0,1,0,1
no_value,3300,3,7,tp,1,0,0,1,0,1
no_value,3539,0,7,tc,0,0,0,0,0,0
no_value,12460,2,7,ntpc,0,0,0,0,0,3
no_value,16275,3,7,tp,1,0,0,1,0,1
no_value,19800,5,7,tp,1,0,0,1,0,1
female,24593,1,7,tp,0,0,0,0,0,3
no_value,8348,0,7,ntpc,0,0,0,0,0,3
no_value,12584,3,7,ntpc,0,0,0,0,0,2
unspecified,77690,3,7,kh,1,0,0,1,0,2
unspecified,3600,0,7,tp,1,0,0,1,0,3
female,24305,7,7,kh,1,0,0,1,0,2
no_value,10225,1,7,tp,1,0,0,1,0,2
male,11250,2,7,ylc,1,0,0,0,0,3
female,72689,4,7,kh,1,0,0,1,0,2
male,89429,1,7,kh,1,0,0,1,0,3
no_value,300,0,7,kh,0,0,0,0,0,2
no_value,525,0,7,tp,0,0,0,0,0,1
female,225,0,7,kh,0,0,0,0,0,1
female,49601,8,7,kh,1,0,0,1,0,1
male,3467,1,7,tn,0,0,0,0,0,1
no_value,5700,1,7,ilc,1,0,0,1,0,2
no_value,67915,5,7,kh,1,0,0,1,0,3
no_value,5350,1,7,kh,0,0,0,0,0,3
male,31250,7,7,kh,1,0,0,1,0,2
male,2746,0,7,tp,1,0,0,1,0,2
unspecified,2297,0,7,ilc,0,0,0,0,0,3
no_value,8315,3,8,tc,0,0,0,0,0,2
male,131040,19,8,hc,1,0,0,1,0,2
no_value,1350,0,8,tn,0,0,0,0,0,0
no_value,20692,5,8,ntpc,1,0,30,1,1,3
male,73006,2,8,kh,1,0,0,1,0,3
no_value,75,0,8,kh,0,0,0,0,0,0
no_value,3965,0,8,ntpc,0,0,0,0,0,3
unspecified,675,0,8,ntpc,1,0,0,1,0,3
female,25235,7,8,hc,1,0,0,3,0,2
male,21149,7,8,tp,1,0,0,1,0,1
male,29887,8,8,tp,2,0,0,2,0,2
female,31084,2,8,ntpc,0,0,0,0,0,3
male,32143,1,9,tp,0,0,0,0,0,3
no_value,2885,1,9,tn,0,0,0,0,0,3
male,34100,9,10,kh,1,0,0,2,0,2
no_value,14994,3,11,kh,0,0,0,0,0,3
no_value,129507,11,1,tc,0,0,0,0,0,3
male,33205,1,1,ttct,1,0,0,1,0,2
unspecified,300,0,1,ttct,1,0,0,1,0,2
no_value,5325,0,1,ntpc,0,0,0,0,0,3
female,49944,6,2,chc,2,0,0,1,0,2
female,8275,2,2,ptc,2,0,0,0,0,0
no_value,19395,7,2,cy,1,0,0,1,0,1
unspecified,161931,25,3,hlc,1,0,0,1,0,3
unspecified,544820,67,3,km,2,0,0,2,0,3
male,27593,2,3,tp,1,0,0,1,0,2
no_value,96819,5,3,ilc,3,0,0,4,0,3
unspecified,58575,1,3,ilc,3,0,0,4,0,3
unspecified,146369,9,3,tp,1,0,0,1,0,3
unspecified,18240,5,3,ntpc,0,0,0,0,0,3
no_value,2416,0,3,tp,0,0,0,0,0,3
female,57728,4,3,ilc,3,0,0,4,0,3
unspecified,559791,83,3,km,1,0,0,2,0,2
unspecified,178205,9,3,tc,1,0,0,1,0,2
male,637705,81,3,km,1,0,0,1,2,2
no_value,3082,0,3,ntpc,0,0,0,0,0,3
female,321170,58,3,chc,2,0,0,2,0,2
unspecified,81585,6,3,ilc,3,0,0,4,0,2
unspecified,120418,8,3,tc,1,0,0,1,0,3
no_value,2550,0,3,chc,0,0,0,0,0,3
female,18132,1,3,ty,1,0,0,1,0,3
unspecified,188063,26,3,tc,1,0,0,1,0,2
female,136445,12,3,hlc,1,0,0,1,0,3
female,35467,7,3,ntpc,0,0,0,0,1,3
female,326135,75,3,chc,2,0,0,2,0,2
female,148187,15,3,tc,1,0,0,1,0,3
no_value,155862,11,3,ilc,3,0,0,4,0,3
female,132142,6,3,tc,1,0,0,1,0,3
no_value,252286,21,3,ilc,3,0,0,4,0,3
male,737558,104,3,km,2,0,0,4,2,3
unspecified,525797,74,3,km,2,0,0,3,0,2
male,280038,26,3,chc,1,0,0,1,0,3
female,74008,2,3,ilc,3,0,0,4,0,3
unspecified,105290,7,3,tc,1,0,0,1,0,3
male,273094,21,3,tc,2,0,0,1,0,2
female,217110,11,3,tc,1,0,0,1,0,3
no_value,73725,8,3,tn,1,0,0,1,0,2
no_value,42000,3,3,ilc,3,0,0,4,0,2
female,153240,6,3,tc,1,0,0,1,0,3
male,199133,50,3,ty,0,0,0,0,0,3
female,112245,6,3,tc,1,0,0,1,0,3
male,150637,23,3,ilc,1,0,0,2,1,3
male,70739,10,3,tp,1,0,0,1,0,3
no_value,34188,8,3,hlc,1,0,0,1,0,2
no_value,3620,0,3,ilc,1,0,0,0,1,3
male,123520,7,3,tc,1,0,0,1,0,3
female,127521,6,3,chc,2,0,0,2,0,2
no_value,77207,13,3,hlc,1,0,0,1,0,3
unspecified,182484,28,3,tc,1,0,0,1,0,2
unspecified,645401,92,3,km,1,0,0,2,0,2
no_value,53328,11,3,ilc,3,0,0,4,0,2
female,33907,4,3,ilc,1,0,0,1,0,3
female,139995,11,3,tc,1,0,0,1,0,3
male,156344,15,3,hlc,1,0,0,1,0,3
no_value,221086,9,3,ilc,3,0,0,4,0,3
no_value,97157,20,3,hlc,1,0,0,1,0,2
unspecified,829497,61,3,km,1,0,0,2,0,3
unspecified,58560,8,3,tp,1,0,0,2,0,2
no_value,33200,8,3,hlc,1,0,0,1,0,2
no_value,146179,10,3,tn,1,0,0,2,0,2
no_value,52288,8,3,hlc,1,0,0,1,0,3
female,139615,9,3,ilc,3,0,0,4,0,3
male,2625,1,4,tn,2,0,0,2,0,1
no_value,225384,13,4,cy,1,0,0,1,0,3
male,7050,0,4,tn,1,0,0,1,0,3
female,22332,4,4,kh,0,0,0,0,0,2
no_value,14501,1,4,tn,1,0,0,1,0,3
no_value,40627,2,4,tp,1,0,0,1,0,2
no_value,75,0,4,ntpc,0,0,0,0,0,3
no_value,10990,1,4,ttct,0,0,0,0,0,3
male,21360,1,4,tn,2,0,0,1,0,2
male,46433,6,4,tn,2,0,0,1,0,3
no_value,55893,13,4,tc,1,0,0,1,0,2
female,36200,6,4,hc,1,0,0,0,0,2
no_value,4725,2,4,ntpc,4,0,0,5,0,3
unspecified,130516,8,4,cy,1,0,0,1,0,3
male,86092,8,4,cy,2,0,0,2,0,3
no_value,36266,7,4,tc,1,0,0,1,0,2
no_value,104949,8,4,cy,1,0,0,1,0,3
female,18754,1,4,tn,1,0,0,1,0,2
no_value,196898,10,4,cy,1,0,0,1,0,3
female,23293,1,4,tn,1,0,0,1,0,3
no_value,8475,0,4,kh,1,0,0,1,0,2
female,31755,1,4,tp,0,0,19,0,1,3
no_value,1275,0,4,ylc,1,0,0,0,0,2
female,300,0,4,tn,1,0,0,1,0,0
male,121073,23,4,tn,1,0,0,1,0,3
female,131912,29,4,tc,1,0,0,1,0,2
female,26058,3,4,chc,2,0,0,1,0,2
female,36901,1,4,tn,1,0,0,1,0,3
male,33863,4,4,tn,1,0,0,1,0,3
no_value,364320,11,4,cy,1,0,0,1,0,3
female,26137,1,4,tn,1,0,0,1,0,3
male,7215,0,4,tn,1,0,0,1,0,3
female,10590,1,4,tp,0,0,0,0,0,3
female,12705,2,4,tn,1,0,0,1,0,2
male,215241,12,4,cy,2,0,0,2,0,3
male,459929,40,4,tp,0,0,0,0,1,3
female,120652,4,4,chc,1,0,0,1,0,3
male,29537,3,4,tn,1,0,0,1,0,2
male,25370,2,5,ilc,1,0,0,2,0,2
no_value,75,0,5,kh,0,0,0,0,0,0
no_value,5460,0,5,tp,1,0,0,1,0,3
no_value,18345,10,5,kl,1,0,0,1,0,1
male,43444,10,5,ty,1,0,0,1,0,3
no_value,46635,2,5,ilc,1,0,0,0,0,2
female,39783,2,5,hc,1,0,0,0,0,2
male,38474,5,5,hc,1,0,0,0,0,2
no_value,48362,6,5,ty,1,0,0,1,0,2
no_value,31790,3,5,kl,1,0,0,1,0,3
no_value,5550,0,5,hc,1,0,0,0,0,2
male,29650,4,5,hc,1,0,0,0,0,3
no_value,16785,4,5,kl,1,0,0,1,0,1
no_value,152759,32,5,tc,1,0,0,1,0,2
female,12093,1,5,hc,1,0,0,0,0,2
male,44514,4,5,hc,1,0,0,0,0,2
no_value,4875,0,5,tc,1,0,0,1,0,1
no_value,65733,19,5,tp,1,0,0,1,0,1
female,36140,1,5,hc,1,0,0,0,0,2
female,40995,9,5,tc,1,0,0,1,0,3
unspecified,146460,20,5,ilc,2,0,0,2,0,2
female,35835,2,5,hc,1,0,0,0,0,3
female,35945,1,5,hc,1,0,0,0,0,2
male,29396,2,5,hc,1,0,0,0,0,2
unspecified,128333,24,5,ilc,2,0,0,2,0,2
female,40395,5,5,ilc,1,0,0,1,0,2
no_value,70395,16,5,ntct,0,0,0,0,0,2
male,7250,0,5,hc,1,0,0,0,0,2
no_value,29072,4,5,kl,1,0,0,1,0,3
no_value,31696,1,5,tc,1,0,0,1,0,2
male,123806,11,5,tc,2,0,0,2,1,3
no_value,1056,0,5,kh,0,0,0,0,0,3
male,23340,2,5,tp,1,0,0,1,0,3
no_value,11450,1,5,hc,1,0,0,0,0,2
no_value,17400,1,5,tn,1,0,0,1,0,3
no_value,961,0,5,tp,0,0,0,0,0,0
no_value,2100,0,5,ylc,1,0,0,0,0,3
no_value,251286,45,5,hc,1,0,0,1,0,3
no_value,7502,0,5,ntpc,0,0,0,0,0,2
male,188737,20,6,ntpc,1,0,0,2,0,2
unspecified,34925,2,6,hc,1,0,0,0,0,2
no_value,1125,0,6,ilc,0,0,0,0,0,2
unspecified,2700,0,6,ntct,0,0,0,0,0,3
female,151031,29,6,tp,1,0,0,1,0,2
female,249527,24,6,ylc,1,0,0,1,0,3
male,76638,10,6,ntpc,3,0,0,2,0,2
male,2475,0,6,ilc,2,0,0,2,0,2
female,50952,14,6,ty,1,0,0,1,0,2
no_value,54347,3,6,kh,1,0,0,2,0,3
unspecified,40050,7,6,hc,1,0,0,0,0,2
no_value,3675,0,6,ilc,0,0,0,0,0,2
female,3000,0,6,tn,0,0,0,0,0,0
no_value,1650,0,6,ilc,1,0,0,1,0,1
no_value,39600,7,6,chc,1,0,0,1,0,2
no_value,19935,6,6,kl,1,0,0,1,0,1
female,5900,0,6,hc,1,0,0,0,0,2
no_value,34731,2,6,kh,0,0,0,0,0,3
no_value,18545,1,6,hc,1,0,0,0,0,2
male,41671,6,6,ntpc,3,0,0,3,0,2
no_value,67110,6,6,ilc,0,0,0,0,0,2
male,161235,10,6,tp,1,0,0,1,0,2
female,5160,0,6,ptc,0,0,0,0,0,3
female,27450,1,6,ty,1,0,0,1,0,3
no_value,46726,10,6,ntpc,1,0,0,1,0,2
no_value,2175,0,6,tp,0,0,0,0,0,3
no_value,11325,1,6,ttct,1,0,0,1,0,2
female,5252,0,7,ptc,0,0,0,0,0,3
no_value,117536,10,7,kh,1,0,0,0,0,3
unspecified,116548,39,7,ty,1,0,0,0,0,2
female,2112,0,7,ntpc,0,0,0,0,0,2
no_value,72483,18,7,tc,0,0,0,0,0,1
no_value,61453,5,7,tp,0,0,0,0,0,3
female,58675,1,7,ptc,1,0,0,1,0,3
no_value,1311,0,7,tp,1,0,0,0,0,3
no_value,21340,10,7,ttct,1,0,0,1,0,1
no_value,3600,1,7,ntpc,1,0,0,1,0,2
male,802364,163,7,tp,1,0,2,1,2,2
unspecified,79721,20,7,ty,1,0,0,0,0,2
no_value,91123,15,7,kh,0,0,0,0,0,2
no_value,26935,1,7,tc,0,0,0,0,0,3
no_value,96664,25,7,ty,1,0,0,0,0,2
no_value,8625,1,7,tp,1,0,0,0,0,3
no_value,28250,2,7,hc,1,0,0,0,0,2
female,3960,0,7,kh,0,0,0,0,0,2
no_value,1462,0,7,tp,0,0,0,0,0,1
no_value,11490,2,7,ntpc,0,0,0,0,0,2
no_value,6510,0,7,ptc,0,0,0,0,0,3
no_value,5625,0,7,ntpc,0,0,0,0,0,3
no_value,25277,3,7,kh,1,0,0,1,0,3
no_value,70929,41,7,ptc,1,0,0,1,0,3
unspecified,525,0,7,tp,0,0,0,0,0,0
female,17830,11,7,ntpc,1,0,0,1,0,1
no_value,2377,0,8,ntpc,0,0,0,0,0,3
no_value,45681,4,8,kl,1,0,0,1,0,3
no_value,1645,0,8,cy,0,0,0,0,0,0
no_value,98607,29,8,ty,1,0,0,0,0,2
no_value,97118,21,8,ilc,2,0,0,4,0,3
no_value,10425,1,8,ptc,0,0,0,0,0,3
no_value,9750,0,8,ptc,0,0,0,0,0,3
no_value,28987,5,8,ntpc,0,0,0,0,0,2
male,5640,4,8,ty,1,0,0,1,0,3
no_value,1725,0,8,tn,0,0,0,0,0,2
no_value,900,0,8,ylc,1,0,0,0,0,2
no_value,5550,0,8,ptc,0,0,0,0,0,3
male,21910,1,8,ptc,0,0,0,0,0,3
no_value,18490,3,8,tc,0,0,0,0,0,2
unspecified,77686,32,8,ptc,2,0,0,2,0,0
unspecified,26940,3,8,tp,1,0,0,1,0,2
no_value,3375,0,8,ptc,0,0,0,0,0,2
no_value,167549,29,8,ilc,2,0,0,4,0,3
unspecified,39293,19,8,ptc,1,0,0,1,0,2
no_value,1240,0,9,ttct,0,0,0,0,0,3
no_value,2641,0,9,ttct,0,0,0,0,0,2
no_value,6399,0,9,tn,0,0,0,0,0,3
male,1842,0,9,ilc,1,0,0,0,0,0
unspecified,79373,40,9,ptc,1,0,0,1,0,3
no_value,29370,1,9,ptc,0,0,0,0,0,3
no_value,150379,14,10,chc,1,0,0,1,0,2
no_value,8181,0,1,tc,1,0,0,1,0,2
no_value,9486,0,1,tp,0,0,0,0,0,3
no_value,24515,5,1,tc,0,0,0,0,0,2
no_value,13245,1,1,tc,1,0,0,1,0,3
no_value,20825,2,1,ylc,1,0,0,1,0,2
no_value,38317,4,1,ty,0,0,0,0,1,3
no_value,10591,1,1,ntpc,0,0,0,0,0,3
male,16273,2,1,ntpc,1,0,0,1,0,3
no_value,11085,1,1,tc,2,0,0,2,0,3
female,9750,0,1,ntpc,1,0,0,1,0,3
no_value,126775,10,2,tc,1,0,0,0,0,2
no_value,18587,1,2,ntct,0,0,0,0,0,3
no_value,83611,24,2,tp,1,0,0,1,0,2
no_value,8700,0,2,tc,1,0,0,1,0,2
no_value,10105,2,2,ntpc,0,0,0,0,0,2
no_value,24340,7,2,tp,0,0,0,0,0,3
no_value,22350,6,2,tc,1,0,0,1,0,3
no_value,7200,0,3,tp,0,0,0,0,0,3
no_value,20648,3,3,tc,1,0,0,0,0,2
male,26715,4,3,kh,0,0,0,0,0,3
male,97091,13,3,kh,0,0,0,0,0,3
no_value,7686,0,3,tp,0,0,0,0,0,0
male,45267,6,3,tp,0,0,0,0,0,3
female,6900,0,3,tc,1,0,0,0,0,2
female,18878,5,3,tc,0,0,0,0,0,2
no_value,53205,2,3,tc,1,0,0,1,0,3
unspecified,12386,5,4,kh,0,0,0,0,0,3
no_value,8502,3,4,tp,0,0,0,0,0,0
no_value,25425,9,4,tc,0,0,0,0,0,3
unspecified,20071,1,4,chc,2,0,0,2,0,3
unspecified,63750,15,4,tc,2,0,0,2,0,2
male,12375,2,4,tc,1,0,0,0,0,3
female,7350,0,4,tc,1,0,0,0,0,3
female,168549,37,4,tc,1,0,0,1,0,2
unspecified,8151,0,4,tc,1,0,0,1,0,3
no_value,21524,7,4,tc,0,0,0,0,0,3
no_value,11535,1,4,ptc,1,0,0,1,0,3
no_value,40610,2,4,ptc,1,0,0,1,0,2
no_value,32815,1,4,tc,1,0,0,1,0,2
female,6525,0,4,tc,1,0,0,0,0,2
no_value,21590,2,4,tp,0,0,0,0,0,2
female,132539,32,4,tc,1,0,0,1,0,2
no_value,89450,28,4,tc,3,0,0,3,0,2
no_value,5775,0,4,ntpc,0,0,0,0,0,3
female,7725,2,4,tc,1,0,0,0,0,2
female,24875,7,4,tc,0,0,0,0,0,2
no_value,18853,2,4,tc,2,0,0,2,0,2
no_value,1131,0,4,tc,0,0,0,0,0,2
no_value,27842,5,4,cy,0,0,0,0,0,3
female,11996,1,4,tc,1,0,0,0,0,2
female,81259,30,5,tc,1,0,0,1,0,1
female,13706,3,5,tc,1,0,1,0,1,3
female,9705,3,5,kh,0,0,0,0,0,2
female,5542,3,5,tc,0,0,0,0,0,2
no_value,33740,2,5,ntpc,4,0,0,5,0,2
male,7141,0,5,ntpc,1,0,0,1,0,3
no_value,14925,5,5,ntpc,4,0,0,4,0,1
no_value,8430,1,5,ylc,1,0,0,1,0,2
female,10050,2,5,tc,2,0,0,2,0,3
female,21185,3,5,tc,2,0,0,2,0,3
unspecified,11985,4,5,tn,0,0,0,0,0,3
unspecified,93143,24,5,tc,6,0,0,6,0,2
unspecified,10980,1,5,tc,1,0,0,1,0,2
no_value,21810,2,5,kh,0,0,0,0,0,2
unspecified,11232,4,5,tc,0,0,0,0,0,3
no_value,29239,8,5,tn,0,0,0,0,0,3
no_value,27300,9,5,ntpc,1,0,0,1,0,3
female,6089,2,5,tc,1,0,0,1,0,1
no_value,19048,4,6,ntpc,0,0,0,0,0,3
female,5079,0,6,tc,1,0,0,1,0,3
no_value,1725,0,6,kl,1,0,0,1,0,3
no_value,1725,0,6,kl,1,0,0,1,0,3
no_value,1725,0,6,kl,1,0,0,1,0,3
no_value,1725,0,6,kl,1,0,0,1,0,3
no_value,1650,0,6,kl,1,0,0,1,0,3
no_value,1275,0,6,kl,1,0,0,1,0,2
female,44482,1,6,kh,0,0,0,0,0,3
male,27787,10,6,tn,0,0,0,0,0,2
no_value,1725,0,6,kl,1,0,0,1,0,3
no_value,8625,0,6,ylc,1,0,0,0,0,3
male,21705,3,6,tc,1,0,0,1,0,2
male,9825,1,6,tc,1,0,0,1,0,1
no_value,1275,0,6,kl,1,0,0,1,0,2
male,35460,8,6,cy,0,0,0,0,0,3
male,6225,1,6,tc,1,0,0,1,0,2
no_value,1354,0,6,kl,1,0,0,1,0,3
no_value,1204,0,6,kl,1,0,0,1,0,3
no_value,1725,0,6,kl,1,0,0,1,0,3
female,7605,2,6,tp,1,0,0,1,0,1
no_value,10650,1,6,ylc,1,0,0,0,0,3
no_value,750,0,6,kl,1,0,0,1,0,0
no_value,1650,0,6,kl,1,0,0,1,0,2
no_value,1725,0,6,kl,1,0,0,1,0,3
male,60799,7,6,kh,1,0,0,1,2,3
no_value,1125,0,6,kl,1,0,0,1,0,2
male,7050,1,6,tc,1,0,0,1,0,2
no_value,825,0,6,kl,1,0,0,1,0,3
female,8100,2,6,tp,1,0,0,1,0,0
no_value,1725,0,6,kl,1,0,0,1,0,3
no_value,1725,0,7,kl,1,0,0,1,0,3
no_value,2784,0,7,kh,0,0,0,0,0,3
no_value,2177,0,7,tp,0,0,0,0,0,3
no_value,16814,4,7,tc,0,0,0,0,0,2
male,10125,3,7,tc,1,0,0,1,0,2
female,53544,13,7,tc,0,0,0,0,0,3
female,79431,13,7,tc,1,0,0,1,0,3
male,12525,1,7,kh,1,0,0,1,0,3
no_value,2336,0,7,tp,0,0,0,0,0,1
no_value,39425,10,7,tp,0,0,0,0,0,2
female,66340,2,7,tc,0,0,0,0,0,3
no_value,13966,1,7,ntpc,0,0,0,0,0,3
no_value,19359,1,7,tc,1,0,0,1,0,2
no_value,25507,7,7,kl,1,0,0,1,0,3
unspecified,4058,0,7,tc,0,0,0,0,0,3
no_value,45045,2,7,tc,0,0,0,0,0,3
female,132890,10,7,tc,1,0,0,1,0,1
female,14675,7,7,kh,1,0,0,1,0,1
no_value,5408,1,7,tn,0,0,0,0,0,0
female,8460,0,7,tc,1,0,0,1,0,3
no_value,16935,9,7,tp,1,0,0,1,0,1
no_value,28250,2,7,ntpc,0,0,0,0,0,2
female,4557,1,7,tc,0,0,0,0,0,3
no_value,27508,4,7,kh,1,0,0,1,0,2
no_value,2850,0,8,tc,0,0,0,0,0,3
no_value,1200,1,8,tp,0,0,0,0,0,1
no_value,23731,6,8,ntpc,0,0,0,0,0,2
unspecified,3285,0,8,ntpc,0,0,0,0,0,3
no_value,1275,0,8,kl,1,0,0,1,0,2
no_value,975,0,8,kl,1,0,0,1,0,3
no_value,11401,4,9,ntpc,0,0,0,0,0,3
no_value,4,0,9,kh,0,0,0,0,0,0
no_value,8692,1,9,tp,0,0,0,0,0,3
no_value,4416,0,9,tn,0,0,0,0,0,3
female,41807,10,1,ty,1,0,0,1,0,3
no_value,4213,0,1,ntpc,0,0,0,0,0,3
female,44467,1,1,ntpc,0,0,0,0,0,3
no_value,3825,0,2,ntpc,0,0,0,0,0,3
no_value,11740,1,2,tc,0,0,0,0,0,0
no_value,50611,2,2,tp,0,0,0,0,0,3
male,153558,15,3,hlc,1,0,0,1,0,3
male,302920,36,3,tc,1,0,0,1,0,3
female,135452,13,3,tc,1,0,0,1,0,3
unspecified,13385,1,3,tp,0,0,0,0,0,2
no_value,5400,0,3,ntpc,0,0,0,0,0,3
female,209566,35,3,ty,4,0,11,5,3,3
no_value,7388,0,3,ttct,0,0,0,0,0,3
male,129245,13,3,hlc,1,0,0,1,0,3
male,10133,1,3,ilc,2,0,0,2,0,3
no_value,42312,10,3,ilc,1,0,0,1,0,3
unspecified,160413,16,3,hlc,1,0,0,1,0,3
no_value,1800,0,3,tp,0,0,0,0,0,1
female,126750,11,3,tc,1,0,0,1,0,3
no_value,68301,25,4,tp,1,0,0,1,0,1
no_value,12551,2,4,kh,0,0,0,0,0,3
female,73768,13,4,tc,9,0,73,10,4,3
no_value,25125,1,4,tp,1,0,0,0,0,3
unspecified,10515,2,4,tp,2,1,2,2,1,3
no_value,3225,0,4,ilc,3,0,0,3,0,2
no_value,38684,1,4,tp,1,0,0,0,0,3
no_value,23297,8,4,ty,0,0,0,0,0,3
no_value,879,0,4,tp,0,0,0,0,0,2
no_value,6354,0,4,ml,0,0,0,0,0,3
no_value,1773,0,4,ntpc,0,0,0,0,0,2
no_value,675,0,4,tp,4,0,0,4,0,1
female,11683,2,4,tc,0,0,0,0,0,3
female,39975,7,4,tn,1,0,0,3,0,3
no_value,106725,14,4,tp,1,0,0,1,0,2
male,5475,0,4,ylc,0,0,0,0,0,3
no_value,127933,23,5,tp,0,0,0,0,0,3
no_value,6000,4,5,tc,1,0,0,1,0,1
male,172943,23,5,tn,1,0,0,1,1,3
no_value,16109,1,5,tc,0,0,0,0,0,3
no_value,65532,14,5,ntpc,0,0,0,0,0,3
male,5564,0,5,cy,2,1,1,2,1,2
male,12585,2,5,ntpc,2,0,0,2,0,3
no_value,975,0,5,tp,0,0,0,0,0,3
no_value,11385,1,5,kh,0,0,0,0,0,3
female,1950,0,5,kh,0,0,0,0,0,2
no_value,20235,1,5,ntpc,0,0,0,0,0,3
no_value,975,0,5,ty,0,0,0,0,0,3
unspecified,171911,37,5,tc,0,0,0,0,0,2
unspecified,110550,30,5,hc,0,0,0,0,0,3
no_value,4237,0,5,kh,0,0,0,0,0,3
female,26521,2,5,chc,0,0,0,0,0,2
male,128899,27,5,phc,1,0,0,1,0,3
no_value,78256,5,5,tp,2,0,0,3,0,3
no_value,3450,0,5,ylc,0,0,0,0,0,3
male,25597,10,6,ntpc,1,0,0,1,0,3
female,6975,2,6,ntct,1,0,0,1,0,2
no_value,1612,0,6,tp,0,0,0,0,0,3
no_value,2400,1,6,ntpc,0,0,0,0,0,2
unspecified,1120,0,6,tn,0,0,0,0,0,0
male,22240,4,6,kh,1,0,0,1,0,2
male,10037,2,6,tp,1,0,0,1,0,2
no_value,140,0,7,tp,1,0,0,1,0,0
no_value,1725,0,7,tp,1,0,0,1,0,3
no_value,34896,3,7,ntpc,0,0,0,0,0,3
no_value,17941,1,7,ty,0,0,0,0,0,1
female,57557,11,7,ntpc,0,0,0,0,0,3
no_value,1125,0,7,tp,0,0,0,0,0,3
no_value,11625,1,7,ylc,0,0,0,0,0,2
unspecified,21818,6,7,tp,0,0,0,0,0,2
no_value,11235,1,7,ty,0,0,0,0,0,3
no_value,75,0,7,tp,1,0,0,1,0,1
no_value,105174,16,7,tp,0,0,0,0,0,3
female,19921,8,7,ylc,0,0,0,0,0,3
female,9960,5,7,tc,0,0,0,0,0,2
no_value,2350,0,7,tc,0,0,0,0,0,2
female,51146,15,7,hc,1,0,0,1,0,3
no_value,9847,1,7,ntpc,1,0,0,0,0,3
no_value,80661,12,7,ty,0,0,0,0,0,2
no_value,3825,0,7,tp,0,0,0,0,0,2
male,854932,205,7,tp,0,0,0,0,0,2
no_value,4224,0,7,chc,0,0,0,0,0,3
no_value,200723,30,8,ty,0,0,0,0,0,2
no_value,7530,0,8,tp,1,0,0,1,0,3
male,3501,0,8,ntpc,0,0,0,0,0,3
female,22237,5,8,tp,0,0,0,0,0,1
female,17165,3,8,kh,1,1,1,1,1,3
no_value,18656,3,8,ylc,0,0,0,0,0,0
male,50111,12,8,tc,0,0,0,0,0,3
female,58852,12,8,ntpc,0,0,0,0,0,2
no_value,18300,1,8,tc,0,0,0,0,0,2
female,83698,20,8,chc,0,0,0,0,0,3
male,102170,18,8,ntpc,0,0,0,0,0,3
female,127606,23,8,tp,0,0,0,0,0,3
no_value,1200,0,8,tp,0,0,0,0,0,2
unspecified,3743,0,9,tc,0,0,0,0,0,0
no_value,21562,3,9,tp,0,0,0,0,0,2
female,9164,1,9,tn,0,0,0,0,0,3
no_value,1317,0,9,tp,0,0,0,0,0,3
no_value,18456,4,9,tp,0,0,0,0,0,2
no_value,35400,14,9,tp,1,0,0,1,0,1
male,8595,2,9,ntct,0,0,0,0,0,2
no_value,1875,0,9,tp,0,0,0,0,0,2
no_value,16174,5,10,kh,0,0,0,0,0,3
no_value,16710,1,12,ty,1,0,0,1,0,3
no_value,12176,1,1,ntpc,0,0,0,0,0,3
no_value,4575,0,3,kh,0,0,0,0,0,3
no_value,32393,7,3,tp,0,0,0,0,0,2
female,18742,2,4,tc,0,0,0,0,0,2
female,18540,1,4,ntpc,1,0,0,1,0,3
female,9045,0,4,tc,0,0,0,0,0,1
female,1350,0,4,tc,0,0,0,0,0,3
no_value,16719,10,4,tp,1,0,0,0,0,3
unspecified,23775,7,4,tp,0,0,0,0,0,3
no_value,18839,1,4,tp,0,0,0,0,0,3
unspecified,7125,0,4,tp,0,0,0,0,0,3
no_value,1277,0,5,tn,0,0,0,0,0,3
female,39420,3,5,tn,0,0,0,0,0,2
no_value,1500,0,5,ptc,1,0,0,1,0,0
no_value,975,0,5,ptc,1,0,0,1,0,1
no_value,10363,1,5,tn,0,0,0,0,0,3
no_value,525,0,5,tp,0,0,0,0,0,2
no_value,2108,0,5,kh,0,0,0,0,0,3
no_value,1950,0,5,ptc,1,0,0,1,0,1
male,6900,0,6,tc,1,0,0,1,0,3
no_value,55713,7,6,ntpc,0,0,0,0,0,3
no_value,16582,4,6,kh,0,0,0,0,0,3
no_value,2970,0,6,tc,0,0,0,0,0,3
unspecified,27362,5,6,tc,1,0,0,1,0,3
no_value,38363,8,6,tc,0,0,0,0,0,3
no_value,4875,0,6,kh,0,0,0,0,0,2
unspecified,57009,8,6,tc,1,0,0,1,0,3
no_value,27316,6,6,ntpc,0,0,0,0,0,2
no_value,22848,6,6,tc,0,0,0,0,0,3
male,26625,3,6,ntpc,0,0,0,0,0,3
no_value,12629,1,6,tc,0,0,0,0,0,2
female,16358,4,6,kh,0,0,0,0,1,3
no_value,900,0,6,ptc,1,0,0,1,0,0
no_value,2850,0,7,ylc,0,0,0,0,0,3
no_value,9027,2,7,tc,0,0,0,0,0,3
unspecified,17052,2,7,tc,1,0,0,0,0,3
no_value,90188,2,7,ntpc,0,0,0,0,0,3
male,23624,8,7,ntpc,0,0,0,0,1,2
unspecified,3367,0,7,kh,0,0,0,0,0,2
